transaction_id,amount,payment_method,failure_reason,previous_attempts,recovery_probability,recommended_action,diagnosis,decision_reason,recovered,recovered_amount,simulation_note
TXN100907,5258.24,UPI,bank_timeout,2,0.711,RETRY,Temporary bank-side timeout. A controlled retry may recover the payment.,Temporary technical failure with a strong recovery probability.,1,5258.24,Synthetic outcome; no real payment was processed.
TXN100908,4038.73,UPI,upi_timeout,2,0.682,RETRY,Temporary UPI/network timeout. A delayed retry may recover the payment.,Temporary technical failure with a strong recovery probability.,1,4038.73,Synthetic outcome; no real payment was processed.
TXN100909,5818.83,UPI,bank_timeout,0,0.459,MESSAGE,Temporary bank-side timeout. A controlled retry may recover the payment.,Recovery probability is moderate; customer intervention is safer.,1,5818.83,Synthetic outcome; no real payment was processed.
TXN100910,8935.96,UPI,bank_timeout,1,0.826,RETRY,Temporary bank-side timeout. A controlled retry may recover the payment.,Temporary technical failure with a strong recovery probability.,1,8935.96,Synthetic outcome; no real payment was processed.
TXN100911,4166.61,NetBanking,bank_timeout,2,0.294,STOP,Temporary bank-side timeout. A controlled retry may recover the payment.,"Recovery probability is low, so another automated attempt is not justified.",0,0.0,Synthetic outcome; no real payment was processed.
TXN100912,9437.03,Wallet,insufficient_funds,3,0.056,STOP,Customer may not have sufficient funds. Customer notification is preferable to repeated retries.,Retry limit reached. Further automated attempts are blocked.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100913,6258.7,UPI,network_error,2,0.455,MESSAGE,Temporary network issue. A controlled retry is appropriate.,Recovery probability is moderate; customer intervention is safer.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100914,8369.85,UPI,insufficient_funds,0,0.204,MESSAGE,Customer may not have sufficient funds. Customer notification is preferable to repeated retries.,Customer action is required before another payment attempt.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100915,6654.11,Card,insufficient_funds,0,0.366,MESSAGE,Customer may not have sufficient funds. Customer notification is preferable to repeated retries.,Customer action is required before another payment attempt.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100916,4557.39,NetBanking,authentication_failed,1,0.628,MESSAGE,Authentication failed. Customer action is required before another attempt.,Customer action is required before another payment attempt.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100917,14237.06,Card,authentication_failed,1,0.636,MESSAGE,Authentication failed. Customer action is required before another attempt.,Customer action is required before another payment attempt.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100918,11501.13,UPI,bank_timeout,1,0.833,RETRY,Temporary bank-side timeout. A controlled retry may recover the payment.,Temporary technical failure with a strong recovery probability.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100919,2272.82,UPI,insufficient_funds,1,0.12,MESSAGE,Customer may not have sufficient funds. Customer notification is preferable to repeated retries.,Customer action is required before another payment attempt.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100920,13053.19,Card,bank_timeout,2,0.733,RETRY,Temporary bank-side timeout. A controlled retry may recover the payment.,Temporary technical failure with a strong recovery probability.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100921,7413.47,UPI,authentication_failed,0,0.091,MESSAGE,Authentication failed. Customer action is required before another attempt.,Customer action is required before another payment attempt.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100922,13439.27,Card,network_error,2,0.691,RETRY,Temporary network issue. A controlled retry is appropriate.,Temporary technical failure with a strong recovery probability.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100923,12037.66,UPI,upi_timeout,0,0.23,STOP,Temporary UPI/network timeout. A delayed retry may recover the payment.,"Recovery probability is low, so another automated attempt is not justified.",0,0.0,Synthetic outcome; no real payment was processed.
TXN100924,6492.59,NetBanking,bank_timeout,0,0.903,RETRY,Temporary bank-side timeout. A controlled retry may recover the payment.,Temporary technical failure with a strong recovery probability.,1,6492.59,Synthetic outcome; no real payment was processed.
TXN100925,531.57,UPI,network_error,1,0.816,RETRY,Temporary network issue. A controlled retry is appropriate.,Temporary technical failure with a strong recovery probability.,1,531.57,Synthetic outcome; no real payment was processed.
TXN100926,4175.69,Card,upi_timeout,2,0.805,RETRY,Temporary UPI/network timeout. A delayed retry may recover the payment.,Temporary technical failure with a strong recovery probability.,1,4175.69,Synthetic outcome; no real payment was processed.
TXN100927,8215.73,Card,card_declined,0,0.36,MESSAGE,Card issuer declined the transaction. Customer may need to use another payment method.,Recovery probability is moderate; customer intervention is safer.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100928,9575.11,Card,bank_timeout,0,0.815,RETRY,Temporary bank-side timeout. A controlled retry may recover the payment.,Temporary technical failure with a strong recovery probability.,1,9575.11,Synthetic outcome; no real payment was processed.
TXN100929,4016.0,UPI,bank_timeout,3,0.255,STOP,Temporary bank-side timeout. A controlled retry may recover the payment.,Retry limit reached. Further automated attempts are blocked.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100930,2261.61,Card,card_declined,0,0.746,RETRY,Card issuer declined the transaction. Customer may need to use another payment method.,Temporary technical failure with a strong recovery probability.,1,2261.61,Synthetic outcome; no real payment was processed.
TXN100931,12556.8,Card,card_declined,1,0.516,MESSAGE,Card issuer declined the transaction. Customer may need to use another payment method.,Recovery probability is moderate; customer intervention is safer.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100932,14769.14,Card,bank_timeout,1,0.366,MESSAGE,Temporary bank-side timeout. A controlled retry may recover the payment.,Recovery probability is moderate; customer intervention is safer.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100933,7979.74,Card,card_declined,1,0.4,MESSAGE,Card issuer declined the transaction. Customer may need to use another payment method.,Recovery probability is moderate; customer intervention is safer.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100934,2740.03,Card,insufficient_funds,1,0.175,MESSAGE,Customer may not have sufficient funds. Customer notification is preferable to repeated retries.,Customer action is required before another payment attempt.,1,2740.03,Synthetic outcome; no real payment was processed.
TXN100935,4229.42,NetBanking,upi_timeout,0,0.658,RETRY,Temporary UPI/network timeout. A delayed retry may recover the payment.,Temporary technical failure with a strong recovery probability.,1,4229.42,Synthetic outcome; no real payment was processed.
TXN100936,471.2,UPI,upi_timeout,1,0.643,RETRY,Temporary UPI/network timeout. A delayed retry may recover the payment.,Temporary technical failure with a strong recovery probability.,1,471.2,Synthetic outcome; no real payment was processed.
TXN100937,13731.54,NetBanking,upi_timeout,0,0.822,RETRY,Temporary UPI/network timeout. A delayed retry may recover the payment.,Temporary technical failure with a strong recovery probability.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100938,1941.83,Card,insufficient_funds,1,0.097,MESSAGE,Customer may not have sufficient funds. Customer notification is preferable to repeated retries.,Customer action is required before another payment attempt.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100939,8732.02,UPI,card_declined,0,0.377,MESSAGE,Card issuer declined the transaction. Customer may need to use another payment method.,Recovery probability is moderate; customer intervention is safer.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100940,4255.29,UPI,network_error,1,0.592,MESSAGE,Temporary network issue. A controlled retry is appropriate.,Recovery probability is moderate; customer intervention is safer.,1,4255.29,Synthetic outcome; no real payment was processed.
TXN100941,8401.39,UPI,card_declined,0,0.547,MESSAGE,Card issuer declined the transaction. Customer may need to use another payment method.,Recovery probability is moderate; customer intervention is safer.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100942,9840.67,NetBanking,bank_timeout,0,0.827,RETRY,Temporary bank-side timeout. A controlled retry may recover the payment.,Temporary technical failure with a strong recovery probability.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100943,12480.01,Card,authentication_failed,0,0.198,MESSAGE,Authentication failed. Customer action is required before another attempt.,Customer action is required before another payment attempt.,0,0.0,Synthetic outcome; no real payment was processed.
TXN100944,3254.24,NetBanking,upi_timeout,0,0.839,RETRY,Temporary UPI/network timeout. A delayed retry may recover the payment.,Temporary technical failure with a strong recovery probability.,1,3254.24,Synthetic outcome; no real payment was processed.
TXN100945,361.75,Card,card_declined,2,0.34,STOP,Card issuer declined the transaction. Customer may need to use another payment method.,"Recovery probability is low, so another automated attempt is not justified.",0,0.0,Synthetic outcome; no real payment was processed.
TXN100946,2225.04,UPI,network_error,0,0.828,RETRY,Temporary network issue. A controlled retry is appropriate.,Temporary technical failure with a strong recovery probability.,1,2225.04,Synthetic outcome; no real payment was processed.
